age,region,day,lmean,lsd,sample_date,N
25-44,South_West,146,7.880858618732816,0.32718017690855394,2020-07-11,1502275
45-64,South_West,146,7.802275207177658,0.3692545269617136,2020-07-11,648343
65-74,South_West,146,7.159063463286002,0.357122703067063,2020-07-11,666919
75+,South_West,146,7.557743394155872,0.3500890248105317,2020-07-11,565864
1-4,South_West,147,0,0,2020-07-12,598144
5-14,South_West,147,0,0,2020-07-12,177480
15-24,South_West,147,0,0,2020-07-12,1311291
25-44,South_West,147,0,0,2020-07-12,1502275
45-64,South_West,147,0,0,2020-07-12,648343
65-74,South_West,147,0,0,2020-07-12,666919
75+,South_West,147,0,0,2020-07-12,565864
1-4,South_West,148,0,0,2020-07-13,598144
5-14,South_West,148,0,0,2020-07-13,177480
15-24,South_West,148,0,0,2020-07-13,1311291
25-44,South_West,148,0,0,2020-07-13,1502275
45-64,South_West,148,0,0,2020-07-13,648343
65-74,South_West,148,0,0,2020-07-13,666919
75+,South_West,148,0,0,2020-07-13,565864
1-4,South_West,149,0,0,2020-07-14,598144
5-14,South_West,149,0,0,2020-07-14,177480
15-24,South_West,149,0,0,2020-07-14,1311291
25-44,South_West,149,0,0,2020-07-14,1502275
45-64,South_West,149,0,0,2020-07-14,648343
65-74,South_West,149,0,0,2020-07-14,666919
75+,South_West,149,0,0,2020-07-14,565864
1-4,South_West,150,0,0,2020-07-15,598144
5-14,South_West,150,0,0,2020-07-15,177480
15-24,South_West,150,0,0,2020-07-15,1311291
25-44,South_West,150,0,0,2020-07-15,1502275
45-64,South_West,150,0,0,2020-07-15,648343
65-74,South_West,150,0,0,2020-07-15,666919
75+,South_West,150,0,0,2020-07-15,565864
1-4,South_West,151,0,0,2020-07-16,598144
5-14,South_West,151,0,0,2020-07-16,177480
15-24,South_West,151,0,0,2020-07-16,1311291
25-44,South_West,151,0,0,2020-07-16,1502275
45-64,South_West,151,0,0,2020-07-16,648343
65-74,South_West,151,0,0,2020-07-16,666919
75+,South_West,151,0,0,2020-07-16,565864
1-4,South_West,152,0,0,2020-07-17,598144
5-14,South_West,152,0,0,2020-07-17,177480
15-24,South_West,152,0,0,2020-07-17,1311291
25-44,South_West,152,0,0,2020-07-17,1502275
45-64,South_West,152,0,0,2020-07-17,648343
65-74,South_West,152,0,0,2020-07-17,666919
75+,South_West,152,0,0,2020-07-17,565864
1-4,South_West,153,0,0,2020-07-18,598144
5-14,South_West,153,0,0,2020-07-18,177480
15-24,South_West,153,0,0,2020-07-18,1311291
25-44,South_West,153,0,0,2020-07-18,1502275
45-64,South_West,153,0,0,2020-07-18,648343
65-74,South_West,153,0,0,2020-07-18,666919
75+,South_West,153,0,0,2020-07-18,565864
1-4,South_West,154,0,0,2020-07-19,598144
5-14,South_West,154,0,0,2020-07-19,177480
15-24,South_West,154,0,0,2020-07-19,1311291
25-44,South_West,154,0,0,2020-07-19,1502275
45-64,South_West,154,0,0,2020-07-19,648343
65-74,South_West,154,0,0,2020-07-19,666919
