age,region,day,lmean,lsd,sample_date,N
45-64,North_West,143,0,0,2020-07-08,448078
65-74,North_West,143,0,0,2020-07-08,442038
75+,North_West,143,0,0,2020-07-08,357770
1-4,North_West,144,0,0,2020-07-09,409787
5-14,North_West,144,0,0,2020-07-09,126013
15-24,North_West,144,0,0,2020-07-09,907076
25-44,North_West,144,0,0,2020-07-09,1052792
45-64,North_West,144,0,0,2020-07-09,448078
65-74,North_West,144,0,0,2020-07-09,442038
75+,North_West,144,0,0,2020-07-09,357770
1-4,North_West,145,0,0,2020-07-10,409787
5-14,North_West,145,0,0,2020-07-10,126013
15-24,North_West,145,0,0,2020-07-10,907076
25-44,North_West,145,0,0,2020-07-10,1052792
45-64,North_West,145,0,0,2020-07-10,448078
65-74,North_West,145,0,0,2020-07-10,442038
75+,North_West,145,0,0,2020-07-10,357770
1-4,North_West,146,0,0,2020-07-11,409787
5-14,North_West,146,0,0,2020-07-11,126013
15-24,North_West,146,0,0,2020-07-11,907076
25-44,North_West,146,0,0,2020-07-11,1052792
45-64,North_West,146,0,0,2020-07-11,448078
65-74,North_West,146,0,0,2020-07-11,442038
75+,North_West,146,0,0,2020-07-11,357770
1-4,North_West,147,0,0,2020-07-12,409787
5-14,North_West,147,0,0,2020-07-12,126013
15-24,North_West,147,0,0,2020-07-12,907076
25-44,North_West,147,0,0,2020-07-12,1052792
45-64,North_West,147,0,0,2020-07-12,448078
65-74,North_West,147,0,0,2020-07-12,442038
75+,North_West,147,0,0,2020-07-12,357770
1-4,North_West,148,0,0,2020-07-13,409787
5-14,North_West,148,0,0,2020-07-13,126013
15-24,North_West,148,0,0,2020-07-13,907076
25-44,North_West,148,0,0,2020-07-13,1052792
45-64,North_West,148,0,0,2020-07-13,448078
65-74,North_West,148,0,0,2020-07-13,442038
75+,North_West,148,0,0,2020-07-13,357770
1-4,North_West,149,0,0,2020-07-14,409787
5-14,North_West,149,0,0,2020-07-14,126013
15-24,North_West,149,0,0,2020-07-14,907076
25-44,North_West,149,0,0,2020-07-14,1052792
45-64,North_West,149,0,0,2020-07-14,448078
65-74,North_West,149,0,0,2020-07-14,442038
75+,North_West,149,0,0,2020-07-14,357770
1-4,North_West,150,0,0,2020-07-15,409787
5-14,North_West,150,0,0,2020-07-15,126013
15-24,North_West,150,0,0,2020-07-15,907076
25-44,North_West,150,0,0,2020-07-15,1052792
45-64,North_West,150,0,0,2020-07-15,448078
65-74,North_West,150,0,0,2020-07-15,442038
75+,North_West,150,0,0,2020-07-15,357770
1-4,North_West,151,0,0,2020-07-16,409787
5-14,North_West,151,0,0,2020-07-16,126013
15-24,North_West,151,0,0,2020-07-16,907076
25-44,North_West,151,0,0,2020-07-16,1052792
45-64,North_West,151,0,0,2020-07-16,448078
65-74,North_West,151,0,0,2020-07-16,442038
75+,North_West,151,0,0,2020-07-16,357770
1-4,North_West,152,0,0,2020-07-17,409787
5-14,North_West,152,0,0,2020-07-17,126013
15-24,North_West,152,0,0,2020-07-17,907076
25-44,North_West,152,0,0,2020-07-17,1052792
45-64,North_West,152,0,0,2020-07-17,448078
65-74,North_West,152,0,0,2020-07-17,442038
75+,North_West,152,0,0,2020-07-17,357770
1-4,North_West,153,0,0,2020-07-18,409787
5-14,North_West,153,7.1894875261482,0.3973298637594003,2020-07-18,126013
15-24,North_West,153,7.723734688441369,0.3139169743111763,2020-07-18,907076
25-44,North_West,153,7.5118627807084355,0.3069726249788279,2020-07-18,1052792
